gene,ensembl_id,span_kb,whole_cell_CPM,nuclear_CPM,ratio
Gtpbp1,ENSMUSG00000042535,30.634,10.094353067911369,12.077801197550063,1.1964908614048597
Pnisr,ENSMUSG00000028248,30.635,85.65069080611164,147.8218303242477,1.7258685123611381
Ppp1r7,ENSMUSG00000026275,30.635,51.54541045245014,57.53080046636436,1.1161187768489234
Rbm5,ENSMUSG00000032580,30.654,54.644528109802216,161.3376015752919,2.9524932716245913
Zfp507,ENSMUSG00000044452,30.668,9.906837869816833,28.09129870668917,2.8355464251893068
Ubxn2b,ENSMUSG00000028243,30.681,23.538821694184882,30.174053696083412,1.2818846282155967
Coq8b,ENSMUSG00000003762,30.688,7.255157222910807,22.23286753843063,3.0644225693996314
Uchl5,ENSMUSG00000018189,30.69,31.501700236829222,23.205036513036788,0.736628065741904
Pdk1,ENSMUSG00000006494,30.714,15.05414115543433,31.252860032135427,2.0760307552220336
Wdr13,ENSMUSG00000031166,30.715,72.60340784678584,44.984237016457506,0.6195885062501093
Kctd19,ENSMUSG00000051648,30.719,2.0127100036024674,2.7010189777401674,1.3419811959525834
Slc30a6,ENSMUSG00000024069,30.72,6.54104589037094,20.98962127439698,3.2089090378185174
Ift52,ENSMUSG00000017858,30.736,17.801947731150733,27.69245904124546,1.5555859088827577
Ccdc136,ENSMUSG00000029769,30.744,70.23081854382792,104.62900059058806,1.4897875713251694
Rpap3,ENSMUSG00000022466,30.748,28.395529803560137,18.634630569073263,0.6562522586473071
Glis2,ENSMUSG00000014303,30.75,9.557374933662164,24.802518413092123,2.5951182814576863
Calb2,ENSMUSG00000003657,30.753,2.868125821760934,2.779553469013112,0.9691183866217411
Tmem209,ENSMUSG00000029782,30.757,11.515236050606124,12.664431553807232,1.099797824217474
Dnajc16,ENSMUSG00000040697,30.759,14.766047097599852,17.529574793785766,1.1871541975939595
Prpf4b,ENSMUSG00000021413,30.762,76.95082783188138,189.8153026585504,2.466709040132097
Ube2n,ENSMUSG00000074781,30.783,230.4932036616986,125.33327027794962,0.5437612401878227
Hadhb,ENSMUSG00000059447,30.793,95.48835122664289,69.75189064805531,0.7304753904745748
Fgf18,ENSMUSG00000057967,30.814,11.810669590048441,8.191020328099265,0.6935271760545179
Exosc7,ENSMUSG00000025785,30.847,25.341735917060504,22.481782013744375,0.8871445147768762
Tmem50b,ENSMUSG00000022964,30.867,111.4925034049326,53.14329464442889,0.4766535239720678
Abcb10,ENSMUSG00000031974,30.87,25.830224362815912,41.86013381987994,1.6205873101179873
Pmp22,ENSMUSG00000018217,30.882,408.11545849782993,215.74194953784368,0.5286296930087759
Bpgm,ENSMUSG00000038871,30.887,18.679791518444233,11.233433791649917,0.6013682636959915
Gripap1,ENSMUSG00000031153,30.887,55.63074876036084,95.07643357897224,1.7090626262919915
Traf2,ENSMUSG00000026942,30.89,3.8820126366812846,5.99627338822471,1.5446300538967068
Septin8,ENSMUSG00000018398,30.891,115.78294758098774,56.02666742282564,0.48389394633122607
Tomm6,ENSMUSG00000033475,30.895,52.5019954861293,9.61578435865581,0.18315083588006176
Tmem62,ENSMUSG00000054484,30.904,17.602237055019266,25.205272329696996,1.4319357392422873
Tmem33,ENSMUSG00000037720,30.906,87.7482652434133,41.18769024696929,0.46938466683888075
Capza2,ENSMUSG00000015733,30.915,265.6667488131879,114.7404285354371,0.4318960842785806
Gm38393,ENSMUSG00000000948,30.915,6.61148313389734,50.61975288862106,7.656338504304964
Asic1,ENSMUSG00000023017,30.917,30.47627586693181,19.154073906096045,0.628491289084278
Ncmap,ENSMUSG00000043924,30.922,5.567826513974795,13.121399570151931,2.3566466263304497
Ppm1f,ENSMUSG00000026181,30.923,39.428796775899414,31.070165964194405,0.7880069518932374
Metap1,ENSMUSG00000005813,30.925,44.56682225342766,41.89361606905058,0.9400180212720578
Ptcd3,ENSMUSG00000063884,30.926,15.634109215778512,36.119828884175206,2.3103221543138357
Unk,ENSMUSG00000020770,30.938,9.490810570668295,20.253613708997598,2.134023596634849
Eri1,ENSMUSG00000031527,30.943,8.613125672871623,8.438550752668306,0.979731525251841
Ccpg1,ENSMUSG00000034563,30.952,27.897357699486196,17.672239950962076,0.6334736121366633
Ube2d1,ENSMUSG00000019927,30.964,155.08488230898223,73.11096177807346,0.4714254586879163
Amz2,ENSMUSG00000020610,30.968,39.06370731708001,32.678704032423134,0.8365489677456924
Bbs2,ENSMUSG00000031755,30.976,6.474584686184736,17.012902090085714,2.6276437663078696
Asb8,ENSMUSG00000048175,30.999,59.03414862197868,38.572794108921066,0.6533979909817864
Zbtb41,ENSMUSG00000033964,31.004,19.54059893905985,18.747212360612412,0.9593980419473462
Chrnb3,ENSMUSG00000031492,31.019,32.879937255542224,26.76853442671475,0.8141297295876884
Zfp995,ENSMUSG00000078546,31.025,5.239020550686979,11.31715424551907,2.160166034094881
Fmo5,ENSMUSG00000028088,31.034,6.484345785865812,8.897354358930077,1.3721282998701267
Lrrc27,ENSMUSG00000015980,31.039,7.040213369687346,6.217530412068012,0.8831451669971375
Deaf1,ENSMUSG00000058886,31.043,46.56561978428409,37.803835870863196,0.8118400666841764
Hnrnpc,ENSMUSG00000060373,31.053,130.97342625894913,95.47721807400401,0.7289816018497894
C1galt1,ENSMUSG00000042460,31.053,20.224395726834032,31.03360993285348,1.5344641368779004
Uspl1,ENSMUSG00000041264,31.084,24.25645860612792,27.836149671853434,1.1475768216561164
Cep68,ENSMUSG00000044066,31.091,10.862753602975129,26.059408938792657,2.3989689807246863
Pafah2,ENSMUSG00000037366,31.11,12.661018096781554,18.07434415206639,1.4275585117962126
Noc3l,ENSMUSG00000024999,31.12,10.37598078406156,10.59528635286406,1.0211358881021997
Exd1,ENSMUSG00000048647,31.122,1.2750340143410892,3.606865622155944,2.8288387459372184
Rad9b,ENSMUSG00000038569,31.127,2.24353912596567,13.523683872134967,6.027835091270836
Gstz1,ENSMUSG00000021033,31.128,27.413912576942977,48.48872193436613,1.7687632802604232
Rxylt1,ENSMUSG00000034620,31.133,35.175515434584625,39.64831278622809,1.1271565546768307
Bcl7a,ENSMUSG00000029438,31.158,53.657648251236516,40.42383660913339,0.7533657908348944
Stard6,ENSMUSG00000079608,31.16,1.1730837481894145,6.48102062748996,5.52477232549938
Atp6v1e1,ENSMUSG00000019210,31.161,314.09233293391486,199.43499258797144,0.6349565770200848
S100a2,ENSMUSG00000094018,31.168,1.938590744760226,1.153906635428557,0.5952296215936373
Tln1,ENSMUSG00000028465,31.178,98.23602553827932,71.78505082684111,0.730740585579461
Syngap1,ENSMUSG00000067629,31.181,2.077969558670658,10.684586723280043,5.141839868970605
Brd7,ENSMUSG00000031660,31.208,26.800195790331795,38.5531792584535,1.438540955449348
Zfyve27,ENSMUSG00000018820,31.211,53.45125884690459,46.14980852303609,0.8633998434951485
Prmt2,ENSMUSG00000020230,31.216,148.63522505131237,70.35410413708946,0.47333399006057664
Zmat3,ENSMUSG00000027663,31.222,94.17976091188575,82.22885790448576,0.8731054008665279
Hdhd2,ENSMUSG00000025421,31.224,12.665718409665397,4.2949249502427564,0.3390984081065023
Rccd1,ENSMUSG00000038930,31.225,1.2243117585110816,7.077796218821107,5.78104079260711
Cpsf2,ENSMUSG00000041781,31.245,50.45631472636467,37.83667682277875,0.749889821085331
Slc8a2,ENSMUSG00000030376,31.262,16.661791593847546,10.964466541083238,0.6580604780299812
Mob4,ENSMUSG00000025979,31.275,131.85805428138627,90.44497795623569,0.6859268358626412
Mrps35,ENSMUSG00000040112,31.284,21.8400343419188,17.074157503540906,0.7817825391771258
Col7a1,ENSMUSG00000025650,31.296,1.5756512259625506,3.469092020787178,2.201687761622463
Slc33a1,ENSMUSG00000027822,31.303,23.268084598387883,23.159683052987152,0.9953411917108019
Jup,ENSMUSG00000001552,31.319,96.40710109970257,55.75618163637698,0.5783410246794465
Myo19,ENSMUSG00000020527,31.33,1.5209150452173053,5.616170742414481,3.6926261989946023
Cyp51,ENSMUSG00000001467,31.335,83.86178758821671,65.7700422453182,0.7842671154145472
Tspan13,ENSMUSG00000020577,31.353,248.4487663374272,66.8619957549049,0.2691178416402246
Lbr,ENSMUSG00000004880,31.353,20.741055781993342,17.8662087062723,0.8613934070696206
Cotl1,ENSMUSG00000031827,31.362,6.926977058379661,4.631005761222355,0.6685464268457715
Cep43,ENSMUSG00000069135,31.378,18.362127257465513,34.54033476758812,1.8810639030695648
H2-Eb1,ENSMUSG00000060586,31.412,9.356910825195406,5.03169322244537,0.5377515417691597
Nup37,ENSMUSG00000035351,31.424,4.399151985607033,12.216007116975778,2.7769004473915913
Ctbp1,ENSMUSG00000037373,31.427,221.25634238447753,64.58180385947466,0.2918867914179416
Pcnp,ENSMUSG00000071533,31.446,173.6144188036198,94.44440286063956,0.5439893962232959
Scpep1,ENSMUSG00000000278,31.449,49.41667352764612,38.79320120142433,0.7850225122846747
Fyttd1,ENSMUSG00000022800,31.475,93.8172832442318,75.49861178746754,0.8047409728431828
Onecut1,ENSMUSG00000043013,31.476,2.116421296656112,7.116342594580426,3.362441403242376
Rps14,ENSMUSG00000024608,31.478,1276.3029231157889,186.73713733821756,0.14631098460727757
Ppig,ENSMUSG00000042133,31.479,103.12722911599658,108.966396720244,1.056621007412888
Cplx1,ENSMUSG00000033615,31.483,557.2376252431841,186.39730961492964,0.3345023759542152
Trp53i11,ENSMUSG00000068735,31.501,6.5905354162075165,4.842121821694592,0.7347084137939375
Rnf10,ENSMUSG00000041740,31.503,141.82954919110807,106.94714949188423,0.7540540747808372
Mrpl39,ENSMUSG00000022889,31.517,10.122295790680353,14.640607431751645,1.4463722197518991
Mfsd14a,ENSMUSG00000089911,31.518,36.83208061782047,24.301523991548642,0.6597923219083863
Sorbs3,ENSMUSG00000022091,31.522,2.5494344659183894,4.8459384873101845,1.9007895876878402
Ankrd13a,ENSMUSG00000041870,31.523,26.08705748871906,50.05989236629263,1.9189551135822907
Crcp,ENSMUSG00000025532,31.525,41.133457622448375,38.11954434572359,0.9267284237471941
Neurl1b,ENSMUSG00000034413,31.528,5.285275417607562,9.288685013156012,1.7574647069878975
Cfap36,ENSMUSG00000020462,31.531,50.154387104644385,64.84371912670314,1.2928822954492547
Lta4h,ENSMUSG00000015889,31.539,10.894696002952449,22.592635693340476,2.0737279578262577
Bbs4,ENSMUSG00000025235,31.545,17.968945818727622,26.292756933447542,1.463233135582426
Tnni1,ENSMUSG00000026418,31.555,4.138653081592062,2.1737673695584045,0.5252354634958186
Cfap210,ENSMUSG00000070883,31.559,2.281743691623566,10.573741711041846,4.634061989459535
Cep78,ENSMUSG00000041491,31.561,4.962406911135118,55.241161880774605,11.131929096104404
Stk17b,ENSMUSG00000026094,31.569,5.194511274298486,5.05776409820183,0.973674679122701
Txnrd3,ENSMUSG00000000811,31.578,11.972408886398396,8.524323779674075,0.7119973816930344
Ankrd52,ENSMUSG00000014498,31.589,10.234854722324,65.2575583289365,6.376012175981199
Plekhb2,ENSMUSG00000026123,31.603,385.4331646721454,153.68514326381876,0.3987335739376382
Amn1,ENSMUSG00000068250,31.627,34.716126278714015,53.60070853449715,1.5439714703239256
Sirt5,ENSMUSG00000054021,31.631,12.614699859879604,22.362597277812608,1.7727411294925601
Faim2,ENSMUSG00000023011,31.64,238.05494388680208,82.68433105346435,0.34733297155459086
Bid,ENSMUSG00000004446,31.646,18.122402113835427,13.183554022297868,0.7274727676544033
Pdzd4,ENSMUSG00000002006,31.649,48.88000561141313,98.1343685780008,2.007658701149722
Syap1,ENSMUSG00000031357,31.659,24.818923870025788,30.83002061122001,1.2421981215895472
Vash2,ENSMUSG00000037568,31.661,7.27354658794743,5.842979252016568,0.8033191485565829
Mal2,ENSMUSG00000024479,31.667,44.80162572330621,41.337826755439785,0.9226858643644147
Dgke,ENSMUSG00000000276,31.676,29.534846852810983,40.74756092912123,1.3796435489301708
Ccdc25,ENSMUSG00000022035,31.688,37.96963611005524,52.381200900826926,1.3795549883333005
Cnn3,ENSMUSG00000053931,31.71,177.9767880326381,67.8155230449846,0.38103577322986815
Matr3,ENSMUSG00000037236,31.715,226.94187028201085,79.09616968789985,0.34853052717689537
Wdr48,ENSMUSG00000032512,31.732,30.75848691370659,43.00653014744423,1.3982004468587714
Kif1c,ENSMUSG00000020821,31.744,8.31525054404621,16.519019094872363,1.986593068647838
Zfp26,ENSMUSG00000063108,31.753,18.49412594236689,24.088644665360054,1.3025024670226277
Alox5ap,ENSMUSG00000060063,31.759,5.6092281450662975,1.3961840807666361,0.24890841389553323
Polr3k,ENSMUSG00000038628,31.759,35.27027248988987,17.925083741306654,0.5082207330959757
Il4ra,ENSMUSG00000030748,31.765,14.909622162994388,11.783920343132882,0.7903567383739956
Axl,ENSMUSG00000002602,31.794,4.708974936239092,6.982896477856246,1.4828909842177378
Pnpt1,ENSMUSG00000020464,31.805,10.729520697993996,48.35322243354858,4.506559406944316
Ears2,ENSMUSG00000030871,31.808,3.341202047363527,8.786274801193521,2.6296747926772603
Wdr91,ENSMUSG00000058486,31.821,6.572200516768844,11.478613589104665,1.7465403801690471
Lrrc40,ENSMUSG00000063052,31.832,12.962045064855717,13.098534316025912,1.010529916420385
Mmaa,ENSMUSG00000037022,31.841,10.502637709053065,27.515068375008063,2.6198245752389058
Olfml2a,ENSMUSG00000046618,31.842,6.856603179219762,12.925784936047792,1.8851586708739156
Ppp6r1,ENSMUSG00000052296,31.844,36.03725876096733,40.841369528956754,1.1333095505364257
Stard10,ENSMUSG00000030688,31.844,80.73061091134531,25.06308392746345,0.31045329206026434
Meaf6,ENSMUSG00000028863,31.873,63.29638474317592,48.2981738153249,0.7630479056788785
Aasdh,ENSMUSG00000055923,31.878,3.510110102991186,15.272331398660702,4.350955084185589
Rspo4,ENSMUSG00000032852,31.897,22.764670123987713,4.515876716299467,0.1983721570180353
Gpr68,ENSMUSG00000047415,31.903,2.037577338095416,7.3669124830990835,3.615525332640947
Snta1,ENSMUSG00000027488,31.907,8.486263088727197,24.34865672807161,2.8691847605355725
Mndal,ENSMUSG00000090272,31.908,1.00547216336309,4.393331588875037,4.369421401165676
Dhdds,ENSMUSG00000012117,31.92,48.89819214239001,61.85223200844338,1.2649185848902473
Zbtb37,ENSMUSG00000043467,31.927,8.095439469643116,24.97163697569428,3.0846548935774014
Sart3,ENSMUSG00000018974,31.927,15.902108052128007,18.428668143621934,1.1588820855204682
Prkcd,ENSMUSG00000021948,31.931,149.16160837399426,165.90528002345155,1.1122518845967102
Trim28,ENSMUSG00000005566,31.935,31.42062380268102,23.81743577328479,0.7580191890159903
Atp5mg,ENSMUSG00000038717,31.937,153.63843545760605,108.48533316827704,0.7061080311391985
Tfg,ENSMUSG00000022757,31.944,51.958964009453226,52.84167897222523,1.0169886944360824
Dhx9,ENSMUSG00000042699,31.953,55.941158524878674,55.27308006943916,0.9880574790895258
Cmklr2,ENSMUSG00000046856,31.956,1.0980697171559217,1.8667628717051572,1.7000403913698714
Nexn,ENSMUSG00000039103,31.963,7.2660845627791675,19.920680971966775,2.741597733944816
Hip1r,ENSMUSG00000000915,31.983,18.67925524200772,31.739770696853082,1.6991989394455946
Gins3,ENSMUSG00000031669,31.985,3.6590702196897835,5.968974577048956,1.6312817788872624
Chaf1a,ENSMUSG00000002835,31.986,3.6442142303965093,4.404470581541416,1.208620103835714
Kank2,ENSMUSG00000032194,31.988,7.96674198649598,13.957502512926219,1.7519711993415719
Ccn4,ENSMUSG00000005124,31.99,1.7193596195879886,2.7211772741145235,1.5826690606858624
Stk35,ENSMUSG00000037885,31.991,13.51048494270313,14.984804399923012,1.1091240960981306
Cat,ENSMUSG00000027187,31.991,75.76434896404064,56.854214726072705,0.7504085431138189
Slc36a1,ENSMUSG00000020261,32.01,310.7310800650423,203.26567319803058,0.6541530160275019
Cand2,ENSMUSG00000030319,32.02,2.2708692646361572,3.594894282995954,1.5830476632796975
Smarcc2,ENSMUSG00000025369,32.032,85.18881718128743,82.43094657313016,0.9676263775057664
Tcf25,ENSMUSG00000001472,32.033,586.943702673844,355.1385273077197,0.6050640388334909
Slc25a40,ENSMUSG00000054099,32.035,13.745748619703942,23.204912818144024,1.6881519850349056
Gca,ENSMUSG00000026893,32.048,12.546471751409573,23.393716074739732,1.8645653167083798
G3bp2,ENSMUSG00000029405,32.054,398.9330391040831,190.173849938895,0.47670619201153186
Mapre1,ENSMUSG00000027479,32.055,206.7027323223927,141.24688828079417,0.6833334358662103
Disp2,ENSMUSG00000040035,32.078,184.44954666978364,105.96988486942668,0.5745196276309773
Espn,ENSMUSG00000028943,32.099,1.4919014747962382,2.000964739240297,1.341217749994909
Ppp6c,ENSMUSG00000026753,32.102,77.79162458831617,49.55521183347175,0.6370250280248633
4930550C14Rik,ENSMUSG00000005131,32.103,1.2660631879173287,1.912444144958725,1.5105439943362475
Zfhx2,ENSMUSG00000040721,32.107,75.00090995565975,92.73909153004624,1.236506218189529
Trmt61a,ENSMUSG00000060950,32.12,10.537292316615233,15.304061642770167,1.4523713666592204
Bdkrb2,ENSMUSG00000021070,32.12,10.580185137892192,7.308228798577887,0.6907467783719566
Dok7,ENSMUSG00000044716,32.132,5.906118063439501,3.9671802536627294,0.6717068997012893
Zup1,ENSMUSG00000039531,32.133,8.756073805294053,33.36038136076628,3.8099703248956285
Atp1b3,ENSMUSG00000032412,32.14,287.32303729055275,226.61778084522038,0.7887212351025485
Rab40b,ENSMUSG00000025170,32.15,2.562533854295759,9.497206593206307,3.7061779992820227
Yars1,ENSMUSG00000028811,32.154,47.393799891328584,45.896468053017344,0.9684065881667108
Ctnnb1,ENSMUSG00000006932,32.157,256.9556437430614,84.70681126728125,0.32965538344813494
Vps26a,ENSMUSG00000020078,32.16,36.74250929187413,27.034654789858305,0.7357868395732355
Cdk18,ENSMUSG00000026437,32.169,7.994919608817355,3.0673198324157305,0.3836586210363987
Ruvbl1,ENSMUSG00000030079,32.169,12.868759135317056,18.47217716602052,1.4354279982850426
Gns,ENSMUSG00000034707,32.178,55.30330367414627,57.70383065854585,1.043406574741787
Dcun1d2,ENSMUSG00000038506,32.181,23.962173215631207,34.17946315392236,1.4263924580774723
Arf3,ENSMUSG00000051853,32.183,544.7496650533662,284.0787662628027,0.5214849764707482
Kcnh2,ENSMUSG00000038319,32.195,50.25712261313249,26.14600535796175,0.5202447732479146
Rmc1,ENSMUSG00000024410,32.2,8.553325253712277,9.934900448839256,1.1615249220795567
Zbtb49,ENSMUSG00000029127,32.209,1.3785459288259567,6.81361382248388,4.94260922324635
Manbal,ENSMUSG00000063019,32.221,80.45686624222589,33.221766206565675,0.41291399675631435
Parp12,ENSMUSG00000038507,32.231,21.728808414657696,27.823427941890003,1.2804856764773642
Ccnt1,ENSMUSG00000011960,32.234,38.89838234599358,55.72262551693759,1.4325178106712928
Ino80c,ENSMUSG00000047989,32.237,16.847231376115868,7.730080451822813,0.4588338747921312
Azin1,ENSMUSG00000037458,32.246,125.19727342638546,92.06278492239115,0.7353417722513181
Bckdha,ENSMUSG00000060376,32.252,19.332699659208156,22.662883334172896,1.1722565256621351
Cd276,ENSMUSG00000035914,32.253,5.611139922619581,4.931663547406609,0.8789058222423091
Pi4kb,ENSMUSG00000038861,32.259,7.771199537994181,32.577891600981914,4.192131657629599
Draxin,ENSMUSG00000029005,32.261,2.2215711817710724,1.999087845959877,0.8998531590449297
Hsd17b11,ENSMUSG00000029311,32.274,22.363674307654378,14.830855892209327,0.663167227718622
Agrn,ENSMUSG00000041936,32.274,24.824787894568143,68.57223662950886,2.762248641186296
Ppp1r37,ENSMUSG00000051403,32.276,53.10875242267627,40.47874814122758,0.7621860106799279
Ccnc,ENSMUSG00000028252,32.282,58.81432263373534,54.69501166401275,0.9299607513058429
Kctd6,ENSMUSG00000021752,32.287,23.545481665727976,18.641960713151718,0.7917425932418422
Angptl2,ENSMUSG00000004105,32.306,3.902589188657944,19.856159715927074,5.087945145144878
Csgalnact2,ENSMUSG00000042042,32.314,11.949504878222493,23.80191417679405,1.9918745102294666
Ubxn2a,ENSMUSG00000020634,32.321,55.80668033341041,81.5780188978544,1.461796659655729
Fzd6,ENSMUSG00000022297,32.341,3.098914673997021,2.652050016000284,0.8557996250279568
Cep95,ENSMUSG00000018372,32.352,1.7112459829736073,29.00532197461086,16.949826187003655
Tmem234,ENSMUSG00000028797,32.352,226.49184685080644,116.41878037152384,0.5140087026982946
Kcna6,ENSMUSG00000038077,32.352,142.73839982075904,135.0372812918426,0.9460473247662369
Rnf123,ENSMUSG00000041528,32.361,37.33477094266194,41.485918828005566,1.1111871796861665
Oat,ENSMUSG00000030934,32.364,113.25275078792843,25.648011771286818,0.2264670093472081
Mkks,ENSMUSG00000027274,32.368,13.951794705943367,5.30843884747883,0.38048430036154934
Emp2,ENSMUSG00000022505,32.373,22.243524841639744,16.49371982081555,0.7415065704847015
Ptpa,ENSMUSG00000039515,32.377,211.38509329251787,115.30440275270898,0.5454708321988865
Itga3,ENSMUSG00000001507,32.386,47.274540426377236,41.42284894046948,0.8762189662103461
Acox3,ENSMUSG00000029098,32.391,27.49015887358344,19.9944901220341,0.7273326507126057
Tor1aip1,ENSMUSG00000026466,32.399,24.575485696083497,37.81319884612017,1.5386551994838629
Naa60,ENSMUSG00000005982,32.405,40.722710631209175,13.12114829357071,0.322207144126474
Sri,ENSMUSG00000003161,32.41,131.29740124898498,66.71352514362094,0.5081100197642844
Lrrc17,ENSMUSG00000039883,32.417,6.628810789780057,3.407881031128412,0.5141014186711287
Zfp141,ENSMUSG00000092416,32.417,5.1781669686657175,25.348842709414292,4.895331275102944
Ddx1,ENSMUSG00000037149,32.431,57.4447619902893,70.019896911181,1.2189082952944856
Dap3,ENSMUSG00000068921,32.436,47.96457739176547,49.663363466027754,1.0354175136452664
Stx12,ENSMUSG00000028879,32.457,148.3629111262973,86.74516532926347,0.5846822812435898
Secisbp2,ENSMUSG00000035139,32.473,9.52854518973043,26.84421532022542,2.8172417494705573
Csrp1,ENSMUSG00000026421,32.484,137.99237549915287,43.79243071659458,0.31735398827787714
Fam234a,ENSMUSG00000024187,32.495,22.31891728310024,39.024819163925315,1.7485086157595418
Cd302,ENSMUSG00000060703,32.499,2.0915622210354328,2.0270512277692556,0.9691565507268338
Dnajb4,ENSMUSG00000028035,32.517,80.95638443255001,55.52676004878877,0.6858848803339495
Myrf,ENSMUSG00000036098,32.527,5.1082460653330495,1.0964386467591316,0.21464092229230652
Ttf2,ENSMUSG00000033222,32.531,8.73071210618182,10.44919844206862,1.1968323219213721
Bclaf1,ENSMUSG00000037608,32.534,70.25097569753697,125.8468385081306,1.7913891908058275
Podxl2,ENSMUSG00000033152,32.539,79.39023877894775,34.04862313527357,0.4288766938978195
BC034090,ENSMUSG00000033722,32.554,6.464541572505929,4.543899968662781,0.7028959312425572
Dpp9,ENSMUSG00000001229,32.558,52.68407398150426,42.59258164118008,0.8084526958969235
Prpsap2,ENSMUSG00000020528,32.563,16.252221776338754,27.06099934450039,1.665064611898042
Zfp946,ENSMUSG00000071266,32.569,12.692299982104414,16.363964174939685,1.2892828091056905
Canx,ENSMUSG00000020368,32.59,563.3081502019476,187.9950959321842,0.33373402437864147
Ewsr1,ENSMUSG00000009079,32.597,76.4225444851059,120.79841317582292,1.5806646322717701
Azi2,ENSMUSG00000039285,32.6,83.13300600096974,58.28845924420783,0.7011470178707107
Arhgap27,ENSMUSG00000034255,32.604,12.292863922260947,11.68761887412519,0.9507645206224297
Tnfsf13b,ENSMUSG00000031497,32.605,2.918250221327257,3.3140788112295945,1.1356390164933525
Exoc1l,ENSMUSG00000091204,32.609,16.32487509628409,42.23827482827069,2.587356692112461
Tlcd3b,ENSMUSG00000058966,32.61,84.07508385808804,36.70197013978888,0.4365380140653662
Limk1,ENSMUSG00000029674,32.611,93.73664276303477,84.614063412234,0.9026786208477453
Mpp2,ENSMUSG00000017314,32.613,31.446737005052075,20.581589277353665,0.6544904571195138
Luc7l,ENSMUSG00000024188,32.616,65.62456946486046,74.7125797048106,1.138484874096072
Son,ENSMUSG00000022961,32.656,243.85460890773092,480.3920528777041,1.9699937394231233
Grhl3,ENSMUSG00000037188,32.663,4.221437792155299,4.825188701759114,1.1430202076472065
Vps4b,ENSMUSG00000009907,32.673,133.5896297766973,100.95719031872733,0.7557262527599113
Rint1,ENSMUSG00000028999,32.677,11.997265617889939,23.66295518659694,1.9723623649135098
Eif2a,ENSMUSG00000027810,32.677,28.429122618809984,29.84708894932675,1.0498772455812118
Tubd1,ENSMUSG00000020513,32.685,2.6035152807929602,11.455299625344532,4.399935621601406
Zfp975,ENSMUSG00000069727,32.699,2.59780405107576,24.229596124238967,9.326952937118334
Slc29a4,ENSMUSG00000050822,32.707,61.919818489373455,20.522348199689002,0.33143424351625
Znhit6,ENSMUSG00000074182,32.71,11.67451940517897,16.623437880399745,1.4239076833454378
Kantr,ENSMUSG00000087403,32.71,47.1727936344887,53.36311315416481,1.1312264770164104
Pml,ENSMUSG00000036986,32.713,8.38412958474683,12.16209087290638,1.4506086469647081
Hykk,ENSMUSG00000035878,32.714,5.550803337372971,7.430944676850245,1.3387151778227275
Syt12,ENSMUSG00000049303,32.723,1.8818851908791643,4.811122507852301,2.5565441139396388
Lrrc2,ENSMUSG00000032495,32.73,2.7565901792934224,2.6681684608072525,0.9679235168323662
Patl1,ENSMUSG00000046139,32.785,15.628217625599811,19.685786233855794,1.2596309256411606
Sgtb,ENSMUSG00000042743,32.79,20.63464723832723,37.7314385937662,1.8285477894520548
Samd9l,ENSMUSG00000047735,32.799,8.7942362638576,6.457174017954475,0.7342506869518683
Tbpl1,ENSMUSG00000071359,32.8,69.58983372711579,32.84049661849055,0.4719151470783612
Gpsm1,ENSMUSG00000026930,32.808,22.284952326614448,30.905293276096796,1.3868233964847776
Proser2,ENSMUSG00000045319,32.813,16.454893627990874,18.799263307335508,1.142472490697643
Mlf1,ENSMUSG00000048416,32.814,6.583968316522294,6.656046392312074,1.0109475125524074
Thra,ENSMUSG00000058756,32.815,460.6696019481765,228.42031712187352,0.4958441281037031
Pkn1,ENSMUSG00000057672,32.832,38.018947245507945,37.35728850292597,0.9825966053633914
Dctn4,ENSMUSG00000024603,32.876,246.49025900857893,206.92009796276145,0.8394656194326922
Gtf2h2,ENSMUSG00000021639,32.878,10.563474331376213,30.112335064225114,2.8506090060524687
Kcnj10,ENSMUSG00000044708,32.887,13.674295204885334,10.582181860130595,0.7738740243336243
Zbed4,ENSMUSG00000034333,32.891,5.937822590511848,21.750183436557474,3.662989775294479
Rhoa,ENSMUSG00000007815,32.9,137.4383961197902,127.66025898206918,0.9288544001255771
Mrs2,ENSMUSG00000021339,32.903,43.949260139082405,41.17553148359115,0.9368879328863904
Fam199x,ENSMUSG00000042595,32.917,56.691417679748895,31.911727513284625,0.5629022666809057
Dars2,ENSMUSG00000026709,32.932,5.293001723801774,15.631602130818708,2.953258462117236
Elmod3,ENSMUSG00000056698,32.938,4.693646251376883,9.95007792406604,2.119903672149809
Gata3,ENSMUSG00000015619,32.956,2.1140039566863695,5.207621218387725,2.463392370632313
Pigb,ENSMUSG00000079469,32.959,6.172923038207874,17.785447166021402,2.881203451903862
Odr4,ENSMUSG00000006010,32.99,48.956423465176634,62.22573920271916,1.2710434055090067
Mybl1,ENSMUSG00000025912,32.996,1.9625691799308456,4.997792228204923,2.5465559529376836
Ctsc,ENSMUSG00000030560,33.004,4.290692620353337,3.8647575388085307,0.9007304602701346
Ltbp4,ENSMUSG00000040488,33.031,2.009745454131966,6.958936326094274,3.4625958783919355
Marchf2,ENSMUSG00000079557,33.046,255.34608666309623,112.12776014018911,0.43912073063461726
Gpc1,ENSMUSG00000034220,33.051,50.98627579223372,52.99377800186086,1.0393733838848636
Tspan8,ENSMUSG00000034127,33.061,319.64394767204664,126.26224865037602,0.39500903918231095
